,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,1-br_units,2-br_units,3-br_units,4-br_units,5-br_units,6-br+_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
2711,52733,HCCI 2,2014-12-04T00:00:00,,42097.0,210,WEST 147 STREET,Manhattan,10039.0,1020320043.0,1060511.0,MN-10,9,234.0,MN03,40.823246999999995,-73.938891,40.823209999999996,-73.939386,2014-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,16,24,0,1,0,0,29,12,0,0,0,0,41,0,41,41
2710,52733,HCCI 2,2014-12-04T00:00:00,,41897.0,223,WEST 145 STREET,Manhattan,10039.0,1020310018.0,1060479.0,MN-10,9,232.0,MN03,40.822037,-73.939998,40.82241,-73.940185,2014-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,6,10,0,0,0,5,10,1,0,0,0,0,16,0,16,16
2709,52733,HCCI 2,2014-12-04T00:00:00,,41421.0,215,WEST 140 STREET,Manhattan,10030.0,1020260020.0,1060408.0,MN-10,9,230.0,MN03,40.818802000000005,-73.942154,40.81913,-73.942378,2014-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,3,11,0,1,0,1,12,2,0,0,0,0,15,0,15,15
2708,52733,HCCI 2,2014-12-04T00:00:00,,41419.0,213,WEST 140 STREET,Manhattan,10030.0,1020260022.0,1060409.0,MN-10,9,230.0,MN03,40.818785999999996,-73.942114,40.8191,-73.942291,2016-07-12T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,6,0,1,0,1,12,2,0,0,0,0,15,0,15,15
2707,52733,HCCI 2,2014-12-04T00:00:00,,41417.0,211,WEST 140 STREET,Manhattan,10030.0,1020260023.0,1060410.0,MN-10,9,230.0,MN03,40.818769,-73.942075,40.81906,-73.942201,2016-12-28T00:00:00,Preservation,No,Non Prevailing Wage,0,0,3,7,0,0,0,0,0,10,0,0,0,0,10,0,10,10
2706,52733,HCCI 2,2014-12-04T00:00:00,,41411.0,205,WEST 140 STREET,Manhattan,10030.0,1020260026.0,1060411.0,MN-10,9,230.0,MN03,40.81872,-73.94195500000001,40.81895,-73.941941,2017-07-12T00:00:00,Preservation,No,Non Prevailing Wage,0,0,2,8,0,0,0,0,0,10,0,0,0,0,10,0,10,10
2705,52733,HCCI 2,2014-12-04T00:00:00,,41409.0,203,WEST 140 STREET,Manhattan,10030.0,1020260027.0,1060412.0,MN-10,9,230.0,MN03,40.818703,-73.941916,40.818909999999995,-73.94185,2017-01-20T00:00:00,Preservation,No,Non Prevailing Wage,0,0,10,4,0,1,0,1,12,2,0,0,0,0,15,0,15,15
2704,52733,HCCI 2,2014-12-04T00:00:00,,38846.0,166,WEST 120 STREET,Manhattan,10027.0,1019040059.0,1057584.0,MN-10,9,220.0,MN11,40.80531,-73.949549,40.80534,-73.950221,2016-07-12T00:00:00,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,4,0,4,4,0,0,0,0,12,0,12,12
2703,52733,HCCI 2,2014-12-04T00:00:00,,23452.0,191,LENOX AVENUE,Manhattan,10026.0,1019040033.0,1057558.0,MN-10,9,220.0,MN11,40.804318,-73.948022,40.80444,-73.948394,2017-05-10T00:00:00,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
2702,52733,HCCI 2,2014-12-04T00:00:00,,23437.0,161,LENOX AVENUE,Manhattan,10026.0,1019030029.0,1057492.0,MN-10,9,220.0,MN11,40.803429,-73.948669,40.8036,-73.94904100000001,2017-01-20T00:00:00,Preservation,No,Non Prevailing Wage,0,0,13,0,0,0,0,4,8,1,0,0,0,0,13,0,13,13
2701,52733,HCCI 2,2014-12-04T00:00:00,,7475.0,220,BRADHURST AVENUE,Manhattan,10039.0,1020460063.0,1060872.0,MN-10,9,23502.0,MN03,40.828122,-73.939356,40.82778,-73.93884399999999,2014-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,9,0,1,0,6,10,2,0,0,0,0,18,0,18,18
2700,52733,HCCI 2,2014-12-04T00:00:00,,4189.0,2853,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039.0,1020460063.0,1060875.0,MN-10,9,23502.0,MN03,40.82738,-73.938609,40.82778,-73.93884399999999,2017-05-10T00:00:00,Preservation,No,Non Prevailing Wage,0,0,25,24,0,0,0,10,25,14,0,0,0,0,49,0,49,49
2699,52733,HCCI 2,2014-12-04T00:00:00,,4183.0,2844,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039.0,1020360061.0,1060602.0,MN-10,9,236.0,MN03,40.82642,-73.939289,40.82634,-73.938986,2017-01-20T00:00:00,Preservation,No,Non Prevailing Wage,0,0,9,18,0,0,0,17,10,0,0,0,0,0,27,0,27,27
2698,52733,HCCI 2,2014-12-04T00:00:00,,4175.0,2819,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039.0,1020460007.0,1060854.0,MN-10,9,23502.0,MN03,40.826066,-73.93956800000001,40.82633,-73.939802,2014-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,18,25,0,1,0,10,1,33,0,0,0,0,44,0,44,44
2697,52733,HCCI 2,2014-12-04T00:00:00,,4173.0,2815,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039.0,1020450096.0,1060845.0,MN-10,9,259.0,MN03,40.825893,-73.93969399999999,40.825990000000004,-73.939983,2014-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,8,4,0,0,0,2,5,5,0,0,0,0,12,0,12,12
2696,52733,HCCI 2,2014-12-04T00:00:00,,3583.0,2400,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1020260029.0,1060413.0,MN-10,9,230.0,MN03,40.818535,-73.941356,40.81882,-73.941637,2014-12-04T00:00:00,Preservation,No,Non Prevailing Wage,0,0,51,2,0,1,0,0,7,16,25,6,0,0,54,0,54,54
2695,52733,HCCI 2,2014-12-04T00:00:00,,3437.0,2031,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019060064.0,1057700.0,MN-10,9,220.0,MN11,40.806748,-73.949938,40.8066,-73.949548,2017-01-20T00:00:00,Preservation,No,Non Prevailing Wage,0,0,10,0,0,1,0,1,7,3,0,0,0,0,11,0,11,11
2684,52272,CARROLL GARDENS- PHASE 2 (363 BOND STREET),2014-12-11T00:00:00,2017-11-09T00:00:00,927008.0,363,BOND STREET,Brooklyn,11231.0,3004520001.0,,BK-06,39,77.0,BK33,40.678186,-73.99082800000001,40.67798,-73.989703,2017-11-09T00:00:00,New Construction,No,Non Prevailing Wage,0,0,54,0,0,0,21,23,10,0,0,0,0,0,54,0,54,270
2680,50871,181 Front Street,2014-12-12T00:00:00,,950133.0,181,FRONT STREET,Brooklyn,11201.0,3000410042.0,3000096.0,BK-02,33,21.0,BK38,40.702405999999996,-73.985949,40.70259,-73.985963,,New Construction,No,Non Prevailing Wage,0,0,21,0,0,0,0,9,11,1,0,0,0,0,21,0,21,105
2627,58511,Canaan House (20140287),2014-12-18T00:00:00,,38421.0,1,WEST 117 STREET,Manhattan,10026.0,1016010027.0,1051436.0,MN-10,9,190.0,MN11,40.801449,-73.94620400000001,40.80187,-73.946294,,Preservation,No,Non Prevailing Wage,0,3,142,0,0,1,18,44,60,20,4,0,0,0,146,0,146,146
2607,52667,Summit Ridge,2014-12-18T00:00:00,2017-03-31T00:00:00,955526.0,950,SUMMIT AVENUE,Bronx,10452.0,2025240033.0,,BX-04,8,189.0,BX26,40.832201,-73.930759,40.83211,-73.93055,2017-03-31T00:00:00,New Construction,No,Non Prevailing Wage,0,12,45,0,0,1,8,20,24,6,0,0,0,0,58,0,58,58
2606,52666,STRIVERS PLAZA,2014-12-18T00:00:00,2017-04-19T00:00:00,970691.0,275,WEST 140 STREET,Manhattan,10030.0,1020267501.0,1089378.0,MN-10,9,230.0,MN03,40.819305,-73.943339,,,2017-04-19T00:00:00,New Construction,No,Non Prevailing Wage,0,11,0,0,42,1,15,12,27,0,0,0,0,0,54,0,54,54
2604,51363,Manhattan West (371 Ninth Avenue),2014-12-18T00:00:00,2018-05-30T00:00:00,955906.0,371,9 AVENUE,Manhattan,10001.0,1007290051.0,,MN-04,3,103.0,MN13,40.751554,-73.997647,40.75208,-73.997957,2018-05-30T00:00:00,New Construction,No,Non Prevailing Wage,0,0,169,0,0,0,53,89,25,2,0,0,0,0,169,0,169,844
2592,52610,Crossroads Plaza I,2014-12-19T00:00:00,,950310.0,501,SOUTHERN BOULEVARD,Bronx,10455.0,2025827502.0,2128607.0,BX-01,8,31.0,BX39,40.811296,-73.9054,40.8117,-73.905338,,New Construction,No,Non Prevailing Wage,0,0,123,40,0,0,7,65,65,26,0,0,0,0,163,0,163,163
2583,50810,ALBERTA ALSTON HOUSE,2014-12-22T00:00:00,,510583.0,52-09,99 STREET,Queens,11368.0,4019320009.0,4047515.0,QN-04,21,44301.0,QN25,40.740643,-73.861298,40.74093,-73.86083199999999,2014-12-22T00:00:00,Preservation,Yes,Non Prevailing Wage,0,151,0,0,0,0,151,0,0,0,0,0,0,0,151,0,151,151
2574,51179,"QUINCY SENIOR RESIDENCES, L.P.",2014-12-23T00:00:00,,876943.0,625,QUINCY STREET,Brooklyn,11221.0,3016250034.0,3390995.0,BK-03,36,291.0,BK35,40.688856,-73.934247,40.68922,-73.934092,,Preservation,No,Non Prevailing Wage,5,67,21,0,0,1,0,93,1,0,0,0,0,0,94,0,94,94
2573,49938,Greenpoint Landing E3,2014-12-23T00:00:00,2017-05-09T00:00:00,947501.0,31,EAGLE STREET,Brooklyn,11222.0,,,BK-01,33,563.0,BK76,40.734759999999994,-73.959294,,,2017-05-09T00:00:00,New Construction,No,Non Prevailing Wage,0,10,67,0,20,1,24,24,50,0,0,0,0,0,98,0,98,98
2572,58492,333 Lenox Rd (20136053),2014-12-24T00:00:00,,324141.0,331,LENOX ROAD,Brooklyn,11226.0,3048370080.0,3425521.0,BK-17,40,818.0,BK95,40.654253999999995,-73.948459,40.65459,-73.948549,,New Construction,No,Non Prevailing Wage,8,12,37,0,0,1,24,33,1,0,0,0,0,0,58,0,58,58
2569,52723,Prospect Plaza - Site 2,2014-12-29T00:00:00,2017-01-18T00:00:00,955765.0,1750,PROSPECT PLACE,Brooklyn,11233.0,,,BK-16,41,363.0,BK79,40.672578,-73.918423,,,2016-11-18T00:00:00,New Construction,No,Prevailing Wage,20,4,24,0,0,0,0,1,47,0,0,0,0,0,48,0,48,48
2567,52320,1515 Bedford Avenue,2014-12-29T00:00:00,,955798.0,1515,BEDFORD AVENUE,Brooklyn,11216.0,3012530001.0,3032187.0,BK-08,35,219.0,BK61,40.671172999999996,-73.95487800000001,40.67122,-73.95442,,New Construction,No,Non Prevailing Wage,0,0,28,0,0,0,7,7,14,0,0,0,0,0,28,0,28,142
2563,53277,NAVY YARD HDFC INC. (8A),2014-12-30T00:00:00,,341076.0,45-55,NORTH ELLIOTT PLACE,Brooklyn,11205.0,3020270001.0,3057921.0,BK-02,35,211.0,BK68,40.696999999999996,-73.977428,40.69675,-73.976967,,Preservation,No,Non Prevailing Wage,0,0,159,0,0,0,0,17,55,66,21,0,0,0,0,159,159,159
2558,51778,PARK HOUSE,2014-12-31T00:00:00,,955507.0,4275,PARK AVENUE,Bronx,10457.0,2030280055.0,2128909.0,BX-06,15,379.0,BX41,40.849356,-73.898377,40.849270000000004,-73.899132,2018-08-31T00:00:00,New Construction,No,Non Prevailing Wage,20,30,197,0,0,1,29,93,101,25,0,0,0,0,248,0,248,248
2528,65075,88 JEFFERSON STREET,2015-02-09T00:00:00,,954879.0,88,JEFFERSON STREET,Brooklyn,11206.0,3031710033.0,3072212.0,BK-04,34,391.0,BK78,40.699118,-73.932109,40.699009999999994,-73.931828,,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,15
2521,52218,56 Fulton Street,2015-02-26T00:00:00,,954103.0,56,FULTON STREET,Manhattan,10038.0,1000760006.0,1090416.0,MN-01,1,1502.0,MN25,40.7085,-74.00491600000001,40.70852,-74.005169,,New Construction,No,Non Prevailing Wage,0,0,24,0,0,0,6,9,9,0,0,0,0,0,24,0,24,120
2502,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2015-02-26T00:00:00,2017-12-26T00:00:00,946629.0,568,GRAHAM AVENUE,Brooklyn,11222.0,3027000006.0,,BK-01,33,499.0,BK76,40.722437,-73.947346,40.72247,-73.94714,2017-03-30T00:00:00,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,2,2,0,0,0,0,4,0,4,4
2501,48775,NORTH BROOKLYN OPPORTUNITIES (NBO),2015-02-26T00:00:00,2017-12-26T00:00:00,946628.0,40,SCHOLES STREET,Brooklyn,11206.0,3030400024.0,,BK-01,34,511.0,BK90,40.70825,-73.948944,40.708040000000004,-73.94880699999999,2016-12-13T00:00:00,New Construction,No,Non Prevailing Wage,0,1,5,0,0,0,0,4,1,1,0,0,0,0,6,0,6,6
2499,52126,509 West 38th Street,2015-03-04T00:00:00,,953908.0,509,WEST 38 STREET,Manhattan,10018.0,1007107501.0,,MN-04,3,117.0,MN13,40.757343,-73.997831,40.75764,-73.99799300000001,,New Construction,No,Non Prevailing Wage,0,0,46,0,0,0,15,25,6,0,0,0,0,0,46,0,46,225
2492,65106,296 THROOP AVENUE,2015-03-20T00:00:00,,971714.0,296,THROOP AVENUE,Brooklyn,11206.0,3017680046.0,3399068.0,BK-03,36,261.0,BK75,40.694175,-73.943178,40.69412,-73.943449,,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
2490,53192,317-329 Kent Avenue,2015-03-24T00:00:00,,972982.0,325,KENT AVENUE,Brooklyn,11249.0,3024280001.0,3424711.0,BK-01,33,551.0,BK73,40.713537,-73.967297,40.713429999999995,-73.966634,,New Construction,No,Non Prevailing Wage,0,0,104,0,0,0,40,49,15,0,0,0,0,0,104,0,104,522
2486,50200,DOE. 1420 CROTONA PARK EAST,2015-03-26T00:00:00,2016-12-13T00:00:00,948174.0,1420,CROTONA PARK EAST,Bronx,10457.0,2029420001.0,,BX-03,17,163.0,BX99,40.837941,-73.89525400000001,40.83853,-73.89299100000001,2016-12-13T00:00:00,New Construction,No,Prevailing Wage,60,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,60,60
2482,65093,1802 CROTONA AVENUE,2015-04-02T00:00:00,,952387.0,1802,CROTONA AVENUE,Bronx,10457.0,2029480003.0,2129071.0,BX-06,17,36902.0,BX17,40.84283,-73.893493,40.84255,-73.893396,,New Construction,No,Non Prevailing Wage,0,0,11,0,0,0,0,5,6,0,0,0,0,0,11,0,11,55
2478,65095,207 WEST 115TH STREET,2015-04-08T00:00:00,,945392.0,207,WEST 115 STREET,Manhattan,10026.0,1018310023.0,1088835.0,MN-10,9,218.0,MN11,40.802762,-73.953542,40.8031,-73.953755,,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,0,9,1,0,0,0,0,0,10,0,10,29
2468,54494,211 WEST 28TH STREET,2015-04-17T00:00:00,,31902.0,211,WEST 28 STREET,Manhattan,10001.0,1007780033.0,1014260.0,MN-05,3,95.0,MN17,40.747510999999996,-73.993984,40.7477,-73.993894,,New Construction,No,Non Prevailing Wage,0,0,37,0,0,0,37,0,0,0,0,0,0,0,37,0,37,37
2466,52665,907 Driggs Avenue,2015-04-22T00:00:00,,234701.0,907,DRIGGS AVENUE,Brooklyn,11211.0,3021480004.0,3059729.0,BK-01,33,525.0,BK73,40.708040999999994,-73.962662,40.708,-73.962413,,Preservation,No,Non Prevailing Wage,0,0,21,0,0,0,0,3,7,10,0,0,0,1,21,0,21,21
2459,54292,"Greenpoint Landing F2_5 Blue Slip, Brooklyn, NY",2015-05-04T00:00:00,2018-03-28T00:00:00,967326.0,5,BLUE SLIP,Brooklyn,11222.0,3024727502.0,3418261.0,BK-01,33,563.0,BK76,40.735584,-73.959767,,,2018-03-28T00:00:00,New Construction,No,Non Prevailing Wage,10,30,62,0,0,0,22,29,51,0,0,0,0,0,102,0,102,103
2457,44324,Clinton URA Site 7/CHDC,2015-05-04T00:00:00,,927213.0,525,WEST 52 STREET,Manhattan,10019.0,1010817501.0,1090143.0,MN-04,3,135.0,MN15,40.766507,-73.99221700000001,40.76679,-73.99195,,New Construction,No,Non Prevailing Wage,0,0,24,26,52,1,14,37,48,4,0,0,0,0,103,0,103,103
2456,53383,85 Commercial St.,2015-05-05T00:00:00,,957028.0,85,COMMERCIAL STREET,Brooklyn,11222.0,3024720410.0,3063675.0,BK-01,33,563.0,BK76,40.737454,-73.956406,40.73798,-73.957077,,New Construction,No,Non Prevailing Wage,0,20,106,34,40,0,50,50,90,10,0,0,0,0,200,0,200,200
2448,51123,BAM Cultural District North Site Tower II,2015-05-07T00:00:00,2018-03-20T00:00:00,967799.0,15,LAFAYETTE AVENUE,Brooklyn,11217.0,3021077502.0,,BK-02,35,33.0,BK68,40.68679,-73.97851,40.68703,-73.978578,2018-03-20T00:00:00,New Construction,No,Non Prevailing Wage,0,0,25,0,24,1,19,7,24,0,0,0,0,0,50,0,50,123
2445,53498,118 Fulton Street,2015-05-08T00:00:00,,966480.0,118,FULTON STREET,Manhattan,10038.0,1000780047.0,,MN-01,1,1502.0,MN25,40.71004,-74.007405,40.70981,-74.00738,,New Construction,No,Non Prevailing Wage,0,0,97,0,0,0,31,56,10,0,0,0,0,0,97,0,97,483
2444,54982,79-89 Avenue D,2015-05-11T00:00:00,,966340.0,79,AVENUE D,Manhattan,10009.0,1003767501.0,,MN-03,2,2602.0,MN28,40.722707,-73.97675600000001,,,,New Construction,No,Non Prevailing Wage,0,0,22,0,0,0,8,7,6,1,0,0,0,0,22,0,22,110
2439,50639,874 Willoughby Avenue,2015-05-14T00:00:00,,949245.0,874,WILLOUGHBY AVENUE,Brooklyn,11221.0,3015930023.0,,BK-03,36,287.0,BK35,40.695665000000005,-73.93356999999999,40.69546,-73.933235,,New Construction,No,Non Prevailing Wage,0,0,19,0,0,0,0,9,10,0,0,0,0,0,19,0,19,93
2434,52369,500 Waverly,2015-05-19T00:00:00,2017-05-09T00:00:00,970317.0,502,WAVERLY AVENUE,Brooklyn,11238.0,3020117502.0,,BK-02,35,199.0,BK69,40.682818,-73.96579399999999,40.683040000000005,-73.966094,2017-05-09T00:00:00,New Construction,No,Non Prevailing Wage,0,0,11,0,0,0,1,4,6,0,0,0,0,0,0,11,11,48
2433,65114,37A COOPER STREET,2015-05-20T00:00:00,2018-02-06T00:00:00,955252.0,37A,COOPER STREET,Brooklyn,11207.0,3034320042.0,,BK-04,37,403.0,BK78,40.684449,-73.910617,40.68458,-73.91084000000001,2018-02-06T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,2,8
2430,53518,222 East 44th Street,2015-05-20T00:00:00,,957416.0,222,EAST 43 STREET,Manhattan,10017.0,1013160012.0,1037551.0,MN-06,4,88.0,MN19,40.751142,-73.973274,40.75063,-73.97301800000001,,New Construction,No,Non Prevailing Wage,0,0,87,0,0,0,31,41,15,0,0,0,0,0,87,0,87,429
2420,57504,420 Kent,2015-06-04T00:00:00,,966339.0,422,KENT AVENUE,Brooklyn,11249.0,3021340056.0,3425676.0,BK-01,33,547.0,BK73,40.709857,-73.968522,40.70967,-73.969164,,New Construction,No,Non Prevailing Wage,0,0,121,0,0,0,70,28,23,0,0,0,0,0,121,0,121,484
2419,57503,416 Kent,2015-06-04T00:00:00,,966338.0,418,KENT AVENUE,Brooklyn,11249.0,3021280005.0,,BK-01,33,549.0,BK73,40.710159000000004,-73.968533,40.71021,-73.969135,,New Construction,No,Non Prevailing Wage,0,0,51,0,0,0,26,12,13,0,0,0,0,0,51,0,51,251
2418,54866,840 Fulton Street,2015-06-04T00:00:00,,966329.0,840,FULTON STREET,Brooklyn,11238.0,3020100025.0,3057532.0,BK-02,35,199.0,BK69,40.683665999999995,-73.96773,40.68342,-73.967626,,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,1,3,4,0,0,0,0,0,8,0,8,39
2411,58516,Bay Park II Apartments (20140286),2015-06-10T00:00:00,,809836.0,2750,WEST 33 STREET,Brooklyn,11224.0,3069790100.0,3253907.0,BK-13,47,330.0,BK21,40.578309000000004,-74.00023399999999,40.57792,-74.001166,,Preservation,No,Non Prevailing Wage,0,0,133,0,0,1,8,18,52,43,13,0,0,0,134,0,134,134
2410,58516,Bay Park II Apartments (20140286),2015-06-10T00:00:00,,808927.0,3415,NEPTUNE AVENUE,Brooklyn,11224.0,3069790100.0,3253907.0,BK-13,47,330.0,BK21,40.578029,-74.003218,40.57792,-74.001166,,Preservation,No,Non Prevailing Wage,0,0,130,0,0,1,7,18,51,42,13,0,0,0,131,0,131,131
2409,58516,Bay Park II Apartments (20140286),2015-06-10T00:00:00,,808925.0,3395,NEPTUNE AVENUE,Brooklyn,11224.0,3069790100.0,3253907.0,BK-13,47,330.0,BK21,40.577104,-74.001328,40.57792,-74.001166,,Preservation,No,Non Prevailing Wage,0,0,73,0,0,0,4,10,29,23,7,0,0,0,73,0,73,73
2408,58515,Bay Park I Apartments (20140285),2015-06-10T00:00:00,,809837.0,2770,WEST 33 STREET,Brooklyn,11224.0,3069790100.0,3253907.0,BK-13,47,330.0,BK21,40.577887,-74.000155,40.57792,-74.001166,,Preservation,No,Non Prevailing Wage,0,0,72,0,0,0,4,10,28,23,7,0,0,0,72,0,72,72
2407,58515,Bay Park I Apartments (20140285),2015-06-10T00:00:00,,808926.0,3405,NEPTUNE AVENUE,Brooklyn,11224.0,3069790100.0,3253907.0,BK-13,47,330.0,BK21,40.577099,-74.00139300000001,40.57792,-74.001166,,Preservation,No,Non Prevailing Wage,0,0,133,0,0,1,8,18,53,42,13,0,0,0,134,0,134,134
2406,58515,Bay Park I Apartments (20140285),2015-06-10T00:00:00,,342111.0,3325,NEPTUNE AVENUE,Brooklyn,11224.0,3069790100.0,3253907.0,BK-13,47,330.0,BK21,40.577192,-74.00057199999999,40.57792,-74.001166,,Preservation,No,Non Prevailing Wage,0,0,127,0,0,1,7,18,50,40,13,0,0,0,128,0,128,128
2405,53337,211 McGuinness Boulevard,2015-06-10T00:00:00,,956966.0,211,MC GUINNESS BOULEVARD,Brooklyn,11222.0,3025760020.0,3065202.0,BK-01,33,575.0,BK76,40.729525,-73.95097,40.72959,-73.951385,,New Construction,No,Non Prevailing Wage,0,0,40,0,0,0,5,28,7,0,0,0,0,0,40,0,40,197
2404,48763,Dorie Miller Apartments - WHGA,2015-06-10T00:00:00,,42323.0,232,WEST 149 STREET,Manhattan,10039.0,1020340052.0,1060577.0,MN-10,9,234.0,MN03,40.824655,-73.93835899999999,40.824690000000004,-73.93903399999999,2018-02-07T00:00:00,Preservation,No,Non Prevailing Wage,0,11,7,0,0,0,1,5,12,0,0,0,0,0,18,0,18,18
2403,48763,Dorie Miller Apartments - WHGA,2015-06-10T00:00:00,,7470.0,204,BRADHURST AVENUE,Manhattan,10039.0,1020460041.0,1060868.0,MN-10,9,23502.0,MN03,40.827452,-73.93982700000001,40.827420000000004,-73.93945500000001,2018-03-28T00:00:00,Preservation,No,Non Prevailing Wage,0,6,14,0,0,0,1,10,4,1,4,0,0,0,20,0,20,20
2402,48763,Dorie Miller Apartments - WHGA,2015-06-10T00:00:00,,4163.0,2797,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039.0,1020450074.0,1060834.0,MN-10,9,259.0,MN03,40.825165999999996,-73.940226,40.82528,-73.940526,2018-02-13T00:00:00,Preservation,No,Non Prevailing Wage,0,0,7,1,0,0,0,0,8,0,0,0,0,0,8,0,8,8
2401,48763,Dorie Miller Apartments - WHGA,2015-06-10T00:00:00,,3607.0,2472,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1020290035.0,1060435.0,MN-10,9,232.0,MN03,40.820755,-73.93973199999999,40.82095,-73.940039,,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
2398,45647,Harlen Park 70 West 139th Street,2015-06-11T00:00:00,,805961.0,50,WEST 139 STREET,Manhattan,10037.0,1017360060.0,1083986.0,MN-10,9,212.0,MN03,40.816102,-73.937658,40.81585,-73.937713,,New Construction,No,Non Prevailing Wage,0,0,0,6,36,0,0,21,21,0,0,0,0,0,0,42,42,64
2396,53355,555 Waverly Avenue,2015-06-12T00:00:00,,957005.0,551,WAVERLY AVENUE,Brooklyn,11238.0,3020120001.0,,BK-02,35,199.0,BK69,40.681934000000005,-73.96560699999999,40.68192,-73.965323,,New Construction,No,Non Prevailing Wage,0,0,38,0,0,0,11,20,7,0,0,0,0,0,38,0,38,190
2395,59032,Atlantic Yards B3,2015-06-17T00:00:00,2017-08-01T00:00:00,966928.0,38,6 AVENUE,Brooklyn,11217.0,3011180003.0,,BK-06,35,12902.0,BK37,40.681782,-73.974142,40.681940000000004,-73.97439,,New Construction,No,Non Prevailing Wage,0,14,77,14,198,0,66,131,90,16,0,0,0,0,303,0,303,303
2378,48011,TBX602-Bronx Pro,2015-06-22T00:00:00,,45506.0,1641,ANDREWS AVENUE SOUTH,Bronx,10453.0,2028780061.0,2009001.0,BX-05,14,21501.0,BX36,40.848236,-73.919411,40.84823,-73.919733,,Preservation,No,Non Prevailing Wage,0,0,53,6,0,1,2,31,19,2,3,2,1,0,60,0,60,60
2367,52937,Arker.34-11 Beach Channel Drive,2015-06-25T00:00:00,2018-08-20T00:00:00,965899.0,34-11,BEACH CHANNEL DRIVE,Queens,11691.0,4159507501.0,,QN-14,31,992.0,QN12,40.596826,-73.767088,40.59686,-73.766627,2018-08-20T00:00:00,New Construction,No,Prevailing Wage,153,0,0,0,0,1,0,153,1,0,0,0,0,0,154,0,154,154
2310,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,41124.0,137,WEST 138 STREET,Manhattan,10030.0,1020070009.0,1060020.0,MN-10,9,230.0,MN03,40.816839,-73.941365,40.81705,-73.941321,,Preservation,No,Non Prevailing Wage,0,2,9,0,0,0,1,2,4,4,0,0,0,0,11,0,11,11
2309,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,41105.0,106,WEST 138 STREET,Manhattan,10030.0,1020060038.0,1060009.0,MN-10,9,228.0,MN03,40.816224,-73.939942,40.8161,-73.94022700000001,,Preservation,No,Non Prevailing Wage,0,5,19,0,0,0,0,0,24,0,0,0,0,0,24,0,24,24
2308,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40979.0,131,WEST 137 STREET,Manhattan,10030.0,1020060014.0,1059992.0,MN-10,9,228.0,MN03,40.815851,-73.94095,40.81627,-73.94139399999999,,Preservation,No,Non Prevailing Wage,0,5,14,0,0,0,9,10,0,0,0,0,0,0,19,0,19,19
2307,52674,Genesis Year 15 Resyndication,2015-06-25T00:00:00,,40978.0,129,WEST 137 STREET,Manhattan,10030.0,1020060015.0,1059993.0,MN-10,9,228.0,MN03,40.815834,-73.94091,40.81624,-73.941314,2017-07-12T00:00:00,Preservation,No,Non Prevailing Wage,0,1,9,0,0,0,1,0,5,4,0,0,0,0,10,0,10,10
